"from","to","name","edge_id","weight","length","width","Volume","type","e_distance","in_mst","color"
837,857,"015_Wc_2",1853,0.822717189788818,34.9538497924805,13.0362358093262,4665.4052734375,"Main",32.477668969051,TRUE,"#A92296"
838,862,"015_Wc_2",1854,2.52528929710388,157.514663696289,15.7955560684204,30866.0234375,"Main",134.584467459237,TRUE,"#C03A83"
838,897,"015_Wc_2",235,8.1204719543457,119.784637451172,7.68139171600342,5550.9951171875,"Main",95.0596366259104,TRUE,"#7201A8"
838,982,"015_Wc_2",248,16.1526622772217,417.483184814453,10.1678104400635,33898.75390625,"Main",378.334369058991,TRUE,"#8D0CA4"
839,840,"015_Wc_2",1855,65535,7.77600002288818,0,0,"Main",7.77600002288818,FALSE,"#0D0887"
839,856,"015_Wc_2",1856,4.6288890838623,43.8034896850586,6.15241956710815,1302.23840332031,"Main",39.5651640781987,FALSE,"#6101A6"
840,841,"015_Wc_2",220,4.05974006652832,94.1251373291016,9.63016414642334,6855.875,"Main",85.5359998544029,TRUE,"#8808A6"
843,968,"015_Wc_2",1857,2.65577268600464,196.026260375977,17.182710647583,45455.609375,"Main",181.532539326646,TRUE,"#CA457A"
844,846,"015_Wc_2",1858,0.501414656639099,3.66564154624939,5.40762376785278,84.1885070800781,"Main",3.66564154624939,TRUE,"#5801A4"
844,864,"015_Wc_2",1860,5.97509956359863,175.474472045898,10.8383808135986,16189.470703125,"Main",156.596264017329,TRUE,"#9410A1"
845,861,"015_Wc_2",1861,0.46784058213234,30.8434906005859,16.2391319274902,6388.20751953125,"Main",29.5533486163606,TRUE,"#C23D81"
846,928,"015_Wc_2",1859,7.33906650543213,141.778472900391,8.79052352905273,8604.5791015625,"Main",127.11374916955,FALSE,"#7F03A8"
847,855,"015_Wc_2",1863,1.91982877254486,86.34912109375,13.4130554199219,12201.2197265625,"Main",78.4481472520527,TRUE,"#AC2694"
847,916,"015_Wc_2",1862,20.7535629272461,155.812103271484,5.48004674911499,3675.01904296875,"Main",114.782002859524,FALSE,"#5901A5"
848,902,"015_Wc_2",1864,3.06401801109314,104.861534118652,11.700177192688,11274.3359375,"Main",96.4627956196855,TRUE,"#9D189E"
849,882,"015_Wc_2",1865,16.7853679656982,149.738677978516,5.9735369682312,4196.49755859375,"Main",115.132662237403,FALSE,"#6001A6"
849,962,"015_Wc_2",1866,3.29076027870178,212.759780883789,16.0815029144287,43214.81640625,"Main",184.3420463353,TRUE,"#C13C82"
850,926,"015_Wc_2",1867,3.10989332199097,212.499298095703,16.5324039459229,45616.2265625,"Main",197.706928197682,FALSE,"#C5407E"
851,853,"015_Wc_2",1868,2.54273867607117,68.0209274291992,10.3442831039429,5716.5400390625,"Main",64.8518220025997,TRUE,"#8F0DA4"
851,895,"015_Wc_2",1869,1.32604384422302,86.9780654907227,16.1977958679199,17923.03125,"Main",80.393803365406,TRUE,"#C23D81"
853,873,"015_Wc_2",1870,1.73859322071075,48.9874877929688,10.6163101196289,4336.3291015625,"Main",45.2673311302049,TRUE,"#920EA3"
854,952,"015_Wc_2",223,28.4566078186035,156.962051391602,4.69716453552246,2719.91967773438,"Main",145.360128370654,TRUE,"#5002A2"
855,869,"015_Wc_2",1871,0.773490369319916,38.6194877624512,14.1320705413818,6057.703125,"Main",31.2118112545431,TRUE,"#B22B8F"
856,946,"015_Wc_2",1872,1.82618713378906,167.437942504883,19.1506843566895,48229.453125,"Main",147.288561350569,TRUE,"#D6556D"
857,860,"015_Wc_2",1874,0.748531758785248,26.5489234924316,11.911003112793,2958.24047851562,"Main",24.5898702218999,TRUE,"#9E199D"
857,891,"015_Wc_2",1873,3.02614903450012,73.3891296386719,9.84919452667236,5591.431640625,"Main",65.6242011268728,TRUE,"#8A09A5"
860,939,"015_Wc_2",1875,2.73453831672668,129.263214111328,13.7507209777832,19196.22265625,"Main",119.485288447627,TRUE,"#AF2892"
861,889,"015_Wc_2",1876,0.958904325962067,66.2420501708984,16.6229934692383,14376.1337890625,"Main",61.4473506291934,TRUE,"#C6417D"
862,868,"015_Wc_2",1877,0.457900017499924,47.9138450622559,20.4585647583008,15750.7509765625,"Main",39.4801687843289,TRUE,"#DE6065"
862,892,"015_Wc_2",1878,1.81387937068939,65.1684112548828,11.9879341125488,7355.5595703125,"Main",60.2883816727252,TRUE,"#9F1A9D"
863,935,"015_Wc_2",226,7.39698076248169,131.594696044922,8.435715675354,7354.8212890625,"Main",121.851562688859,TRUE,"#7B02A8"
864,883,"015_Wc_2",1879,1.23275029659271,51.7636871337891,12.9600009918213,6828.4970703125,"Main",49.5200845738293,TRUE,"#A82296"
865,946,"015_Wc_2",1880,1.34657001495361,127.560653686523,19.4658737182617,37962.46484375,"Main",112.923179238594,TRUE,"#D9586B"
866,873,"015_Wc_2",1882,0.93579888343811,38.6194877624512,12.8481912612915,5007.0322265625,"Main",36.0092109421119,TRUE,"#A72197"
866,884,"015_Wc_2",1881,15.6929569244385,63.2053337097168,4.0137882232666,799.746826171875,"Main",59.1066929757087,FALSE,"#4903A0"
867,977,"015_Wc_2",227,3.63073587417603,175.029769897461,13.8863668441772,26508.126953125,"Main",154.066006397031,TRUE,"#B02991"
868,888,"015_Wc_2",1883,0.892732322216034,78.7573318481445,18.7851581573486,21827.83203125,"Main",73.0373898189212,TRUE,"#D45370"
868,908,"015_Wc_2",1884,3.23034882545471,78.312614440918,9.84739017486572,5964.36083984375,"Main",71.5035071268531,FALSE,"#8A09A5"
869,887,"015_Wc_2",1886,0.742658376693726,39.6931266784668,14.6215400695801,6664.86572265625,"Main",37.3823534496908,TRUE,"#B6308B"
869,924,"015_Wc_2",1885,4.33922576904297,115.674278259277,10.3262414932251,9687.4892578125,"Main",99.0401812707323,FALSE,"#8F0DA4"
871,906,"015_Wc_2",229,3.62803363800049,76.6100463867188,9.19045925140381,5082.1796875,"Main",62.4236241898621,TRUE,"#8305A7"
872,882,"015_Wc_2",1888,0.512852191925049,23.5122089385986,13.5419311523438,3386.44873046875,"Main",21.9938492734107,TRUE,"#AD2793"
872,898,"015_Wc_2",1887,5.03397178649902,92.7909774780273,8.58672332763672,5373.41748046875,"Main",85.8104721373731,FALSE,"#7D02A8"
873,1075,"015_Wc_2",1889,6.46477746963501,376.455810546875,15.2619562149048,68869.078125,"Main",347.946429779489,FALSE,"#BC3587"
874,905,"015_Wc_2",230,1.53648555278778,52.2084083557129,11.6583204269409,5573.169921875,"Main",48.2139895206573,TRUE,"#9C179E"
875,885,"015_Wc_2",1891,2.61640071868896,43.8034896850586,8.18337059020996,2303.89672851562,"Main",40.5712211215292,TRUE,"#7801A8"
875,929,"015_Wc_2",1890,2.12818908691406,152.330673217773,16.9207096099854,34254.24609375,"Main",141.495670229668,TRUE,"#C8437B"
876,912,"015_Wc_2",1892,7.30426025390625,78.573127746582,6.55962324142456,2655.349609375,"Main",64.1749074159539,FALSE,"#6500A8"
876,923,"015_Wc_2",1893,1.78128492832184,69.7234878540039,12.512752532959,8573.826171875,"Main",64.8000024817272,TRUE,"#A41F99"
877,935,"015_Wc_2",231,24.841983795166,298.219482421875,6.92954730987549,11246.97265625,"Main",259.200008952057,TRUE,"#6A00A8"
878,886,"015_Wc_2",1894,0.465010941028595,28.6962070465088,15.7112474441528,5563.34130859375,"Main",26.6862731577509,TRUE,"#BF3984"
878,888,"015_Wc_2",1895,1.4804984331131,22.4385681152344,7.7861647605896,1068.39587402344,"Main",20.8973739332648,FALSE,"#7301A8"
879,954,"015_Wc_2",232,5.68553686141968,112.45336151123,8.89468288421631,6987.5234375,"Main",102.539730202076,TRUE,"#8003A8"
880,895,"015_Wc_2",233,6.26644515991211,93.4198989868164,7.72216463088989,4375.29541015625,"Main",73.7696108475924,TRUE,"#7301A8"
881,890,"015_Wc_2",1896,0.520717442035675,24.5858478546143,13.7426834106445,3646.85180664062,"Main",23.8970596243926,TRUE,"#AF2892"
881,919,"015_Wc_2",1897,7.71065378189087,134.447189331055,8.35141849517822,7364.8193359375,"Main",124.226864245974,FALSE,"#7A02A8"
882,962,"015_Wc_2",1898,1.48347914218903,113.342796325684,17.481803894043,27205.474609375,"Main",104.486856725633,TRUE,"#CB4878"
883,903,"015_Wc_2",1900,2.81833744049072,42.7298431396484,7.78751945495605,2035.25805664062,"Main",37.3823566250912,TRUE,"#7301A8"
883,907,"015_Wc_2",1899,2.51128911972046,26.5489253997803,6.50287055969238,881.753173828125,"Main",24.5898692734684,TRUE,"#6500A7"
884,914,"015_Wc_2",1901,0.922557651996613,35.8432807922363,12.4662866592407,4374.93798828125,"Main",33.6959993939376,TRUE,"#A41E99"
885,896,"015_Wc_2",234,25.7601375579834,159.109344482422,4.97054195404053,3087.40112304688,"Main",145.729424012657,TRUE,"#5302A3"
885,922,"015_Wc_2",1902,2.57935118675232,47.2849197387695,8.56319999694824,2723.232421875,"Main",44.1401661115224,TRUE,"#7C02A8"
886,911,"015_Wc_2",1903,0.221399903297424,25.475284576416,21.4536304473877,9208.958984375,"Main",23.8970591820244,TRUE,"#E4695E"
887,894,"015_Wc_2",1904,12.8628463745117,163.511779785156,7.13076257705688,6529.96533203125,"Main",124.658753765293,FALSE,"#6C00A8"
887,966,"015_Wc_2",1905,2.04913568496704,130.965789794922,15.9890832901001,26296.314453125,"Main",118.723788888307,TRUE,"#C13B82"
888,911,"015_Wc_2",1906,0.652320504188538,36.0274887084961,14.8633422851562,6251.10595703125,"Main",33.7955449933929,TRUE,"#B8328A"
889,910,"015_Wc_2",1907,2.96339750289917,102.530059814453,11.7641525268555,11144.5458984375,"Main",89.4897142197778,TRUE,"#9D189E"
889,917,"015_Wc_2",1908,1.00388622283936,48.9874877929688,13.9710912704468,7509.92724609375,"Main",42.1946990177597,TRUE,"#B12A90"
890,931,"015_Wc_2",1909,14.1153440475464,121.302993774414,5.86300182342529,3274.92553710938,"Main",89.377027184298,FALSE,"#5E01A6"
890,942,"015_Wc_2",1910,2.11126971244812,97.5302581787109,13.593391418457,14154.185546875,"Main",86.1620654552869,TRUE,"#AE2793"
891,899,"015_Wc_2",1911,0.501897096633911,7.33128309249878,7.64385890960693,336.430358886719,"Main",7.33128309249878,TRUE,"#7201A8"
891,930,"015_Wc_2",1912,4.57914733886719,54.1714897155762,6.8789644241333,2013.29211425781,"Main",47.582794092917,FALSE,"#6900A8"
892,908,"015_Wc_2",1913,0.771091103553772,14.6625661849976,8.72131824493408,875.91943359375,"Main",14.6625661849976,TRUE,"#7E03A8"
892,932,"015_Wc_2",1914,6.2173113822937,62.1316909790039,6.32244825363159,1950.62426757812,"Main",42.1947011323629,FALSE,"#6300A7"
893,926,"015_Wc_2",1915,0.448955297470093,38.4352798461914,18.5051860809326,10337.29296875,"Main",36.2879976229574,TRUE,"#D25071"
894,899,"015_Wc_2",1917,1.96862268447876,42.5456390380859,9.29771614074707,2888.66723632812,"Main",41.552919216823,TRUE,"#8506A7"
894,966,"015_Wc_2",1916,3.30670094490051,110.674491882324,11.570611000061,11637.240234375,"Main",103.582760501617,FALSE,"#9C179E"
895,968,"015_Wc_2",1918,2.02460694313049,129.892135620117,16.0195770263672,26180.3125,"Main",116.639994964506,TRUE,"#C13B82"
898,923,"015_Wc_2",1919,1.72078740596771,67.3156967163086,12.5090570449829,8272.853515625,"Main",62.692121654592,TRUE,"#A41F99"
899,934,"015_Wc_2",1920,3.62386441230774,52.6531295776367,7.62352991104126,2403.4013671875,"Main",47.5827926644196,FALSE,"#7201A8"
900,914,"015_Wc_2",1922,2.33337998390198,53.7267684936523,9.59693622589111,3886.38525390625,"Main",47.6533395194496,TRUE,"#8807A6"
900,951,"015_Wc_2",1921,3.06829857826233,88.6806259155273,10.7521562576294,8052.111328125,"Main",70.1757422130328,TRUE,"#9310A2"
901,1005,"015_Wc_2",236,7.09065961837769,265.152404785156,12.2302255630493,31149.736328125,"Main",240.162486376365,TRUE,"#A11C9B"
902,933,"015_Wc_2",1923,2.89686226844788,64.2789764404297,9.42107677459717,4480.84521484375,"Main",60.7325072140889,TRUE,"#8606A6"
902,971,"015_Wc_2",1924,4.1401219367981,112.008636474609,10.402774810791,9520.0615234375,"Main",100.119667097686,TRUE,"#900DA3"
903,913,"015_Wc_2",1925,1.51427805423737,20.9202079772949,7.43378829956055,907.979919433594,"Main",20.2441674337908,TRUE,"#6F00A8"
903,921,"015_Wc_2",1926,1.66474413871765,39.6931266784668,9.76593685150146,2973.2607421875,"Main",36.6564144251218,TRUE,"#8908A5"
904,909,"015_Wc_2",1927,1.87001717090607,64.5394897460938,11.7495155334473,6997.7001953125,"Main",57.0828753002037,TRUE,"#9D189E"
904,944,"015_Wc_2",1928,6.19820737838745,377.053161621094,15.5990533828735,72059.1171875,"Main",331.096937845142,TRUE,"#BE3885"
905,918,"015_Wc_2",1929,2.02455425262451,24.5858478546143,6.96960020065308,937.974060058594,"Main",23.8970596243926,TRUE,"#6A00A8"
905,937,"015_Wc_2",1930,9.74623680114746,55.4293327331543,4.76959323883057,990.358032226562,"Main",39.2240759385288,FALSE,"#5102A3"
906,919,"015_Wc_2",1931,1.19368755817413,25.6594886779785,9.27275276184082,1732.8271484375,"Main",25.6594917368283,TRUE,"#8406A7"
906,1048,"015_Wc_2",259,38.9889373779297,302.958770751953,5.57507944107056,7395.63623046875,"Main",247.43759766688,TRUE,"#5A01A5"
907,913,"015_Wc_2",1933,3.29143047332764,27.6225643157959,5.79388189315796,728.271301269531,"Main",25.5282380167649,FALSE,"#5D01A5"
907,988,"015_Wc_2",1932,5.04360818862915,149.109756469727,10.8745765686035,13849.0712890625,"Main",117.099898826748,FALSE,"#9411A1"
908,932,"015_Wc_2",1934,2.50248765945435,40.1378479003906,8.00978851318359,2022.48852539062,"Main",36.0092150038881,TRUE,"#7601A8"
909,996,"015_Wc_2",1935,6.28921270370483,132.744613647461,9.18840885162354,8802.123046875,"Main",121.409681896976,FALSE,"#8305A7"
910,949,"015_Wc_2",1936,3.37522101402283,63.9105682373047,8.70292472839355,3801.83276367188,"Main",59.8409642405726,FALSE,"#7E03A8"
911,960,"015_Wc_2",1937,0.692773401737213,79.6467666625977,21.4446258544922,28767.02734375,"Main",73.7696071324902,TRUE,"#E4695E"
912,920,"015_Wc_2",1938,1.4523913860321,46.8402099609375,11.3578882217407,4745.7392578125,"Main",43.4498400836787,TRUE,"#9A159F"
912,945,"015_Wc_2",1939,3.34629940986633,65.3526153564453,8.83851051330566,4009.69213867188,"Main",62.4236279451723,FALSE,"#7F03A8"
913,988,"015_Wc_2",1940,7.07790851593018,148.925537109375,9.17407131195068,9844.263671875,"Main",121.465009963457,FALSE,"#8305A7"
914,1075,"015_Wc_2",1941,6.94672250747681,385.673919677734,14.9021921157837,67268.3046875,"Main",359.905514309206,FALSE,"#B83289"
915,960,"015_Wc_2",237,2.07932138442993,124.708114624023,15.4887561798096,23497.283203125,"Main",115.132649224985,TRUE,"#BD3786"
916,940,"015_Wc_2",1943,2.4642379283905,61.0580520629883,9.9554328918457,4752.83935546875,"Main",56.0735373907469,TRUE,"#8B0AA5"
916,972,"015_Wc_2",1942,3.90142893791199,92.3462600708008,9.7303352355957,6866.96435546875,"Main",85.8496103581194,FALSE,"#8908A5"
917,961,"015_Wc_2",1944,8.13964080810547,80.2756958007812,6.28086423873901,2487.2119140625,"Main",71.1738873738368,FALSE,"#6200A7"
917,967,"015_Wc_2",1945,1.77972817420959,97.714469909668,14.8194675445557,16854.42578125,"Main",91.6410468715325,TRUE,"#B7318A"
918,937,"015_Wc_2",1946,1.32694387435913,28.6962070465088,9.30070686340332,1949.603515625,"Main",26.6862731577509,TRUE,"#8506A7"
919,964,"015_Wc_2",1947,1.79166078567505,62.8369178771973,11.8443040847778,6923.47021484375,"Main",59.6723162703356,TRUE,"#9E199D"
920,1014,"015_Wc_2",1948,1.90511608123779,133.818252563477,16.7620429992676,29529.708984375,"Main",119.485287663875,TRUE,"#C7427C"
921,928,"015_Wc_2",1950,0.985761821269989,22.8832836151123,9.63614177703857,1668.83947753906,"Main",21.3741792283561,TRUE,"#8808A6"
921,983,"015_Wc_2",1949,5.50095653533936,88.4964141845703,8.02183532714844,4472.63037109375,"Main",78.4481562940296,FALSE,"#7601A8"
922,953,"015_Wc_2",1951,5.02006959915161,138.557556152344,10.5072784423828,12014.3583984375,"Main",126.238652255343,FALSE,"#900EA3"
922,984,"015_Wc_2",249,11.4545745849609,96.4566192626953,5.80372095108032,2551.7314453125,"Main",85.8104683377896,TRUE,"#5D01A5"
923,945,"015_Wc_2",1952,0.849487960338593,38.1747703552246,13.4072465896606,5389.462890625,"Main",36.8392425891139,TRUE,"#AC2694"
924,940,"015_Wc_2",1953,0.495413213968277,27.177848815918,14.8133659362793,4683.9521484375,"Main",25.9200010550621,TRUE,"#B7318A"
924,958,"015_Wc_2",1954,13.4494304656982,66.2420501708984,4.43858909606934,1024.9755859375,"Main",47.7941173384334,FALSE,"#4D02A2"
925,1073,"015_Wc_2",238,14.7730474472046,269.523254394531,8.54265880584717,15447.9990234375,"Main",241.153518777054,TRUE,"#7C02A8"
926,944,"015_Wc_2",1955,0.309542655944824,29.1409282684326,19.4053478240967,8618.5888671875,"Main",27.0612772561874,TRUE,"#D8576B"
927,987,"015_Wc_2",239,33.8932952880859,94.4935531616211,3.33944416046143,827.638000488281,"Main",88.4703981031535,TRUE,"#40049D"
928,931,"015_Wc_2",1956,5.22536039352417,65.1684112548828,7.0630202293396,2553.33569335938,"Main",51.904760801571,FALSE,"#6B00A8"
929,953,"015_Wc_2",1958,1.82890141010284,62.1316909790039,11.6571245193481,6631.10498046875,"Main",57.0828764425737,TRUE,"#9C179E"
929,995,"015_Wc_2",1957,1.71870911121368,152.514877319336,18.8401737213135,42517.91015625,"Main",142.560005544673,TRUE,"#D45370"
930,934,"015_Wc_2",1959,0.820910096168518,7.33128309249878,5.9768476486206,205.690521240234,"Main",7.33128309249878,TRUE,"#6001A6"
930,939,"015_Wc_2",1960,6.63952159881592,72.4996948242188,6.60890769958496,2487.05541992188,"Main",60.5108521176656,FALSE,"#6600A8"
931,942,"015_Wc_2",1961,3.48348999023438,21.9938488006592,5.02543115615845,436.252380371094,"Main",21.9938488006592,TRUE,"#5402A3"
932,965,"015_Wc_2",247,4.80485582351685,60.6133308410645,7.10352468490601,2402.18139648438,"Main",57.5517424275523,TRUE,"#6C00A8"
933,1062,"015_Wc_2",1963,27.8665904998779,219.09375,5.6079363822937,5411.60400390625,"Main",182.621059318282,FALSE,"#5B01A5"
933,1066,"015_Wc_2",1962,36.8697395324707,378.050506591797,6.40427350997925,12178.0986328125,"Main",288.458302801595,FALSE,"#6400A7"
934,975,"015_Wc_2",1964,1.68923056125641,67.7604064941406,12.6669931411743,8539.1162109375,"Main",62.6385043514061,TRUE,"#A62098"
935,948,"015_Wc_2",1965,2.24142527580261,74.4627685546875,11.5275611877441,7771.48388671875,"Main",68.8711455624214,TRUE,"#9B169E"
936,997,"015_Wc_2",240,4.14910459518433,107.008834838867,10.1569337844849,8670.3125,"Main",95.6233761350184,TRUE,"#8D0CA4"
937,1005,"015_Wc_2",1966,2.18485808372498,111.563911437988,14.2915802001953,17896.748046875,"Main",99.2096248819464,TRUE,"#B42D8D"
938,1008,"015_Wc_2",241,8.82093906402588,104.048416137695,6.86894941329956,3855.72436523438,"Main",95.5882394299716,TRUE,"#6900A8"
939,954,"015_Wc_2",1967,1.31454753875732,70.3524169921875,14.6312475204468,11828.552734375,"Main",65.0070373758149,TRUE,"#B6308B"
940,947,"015_Wc_2",1968,0.248614385724068,11.4416418075562,13.567850112915,1654.24694824219,"Main",10.687089614178,TRUE,"#AE2793"
941,969,"015_Wc_2",242,7.34357261657715,47.4691276550293,5.08489418029785,963.973266601562,"Main",44.063996607669,TRUE,"#5502A3"
942,957,"015_Wc_2",1969,0.705386340618134,23.9569263458252,11.6555299758911,2556.14233398438,"Main",22.1460576675024,TRUE,"#9C179E"
944,1027,"015_Wc_2",1970,1.49250566959381,133.926208496094,18.9454441070557,37754.17578125,"Main",130.246393501027,TRUE,"#D5546F"
945,1014,"015_Wc_2",1971,1.61400318145752,108.082489013672,16.3664875030518,22738.205078125,"Main",100.655083052561,TRUE,"#C33E80"
946,1053,"015_Wc_2",1972,1.84249377250671,153.480606079102,18.2538185119629,40165.28515625,"Main",138.568999575733,TRUE,"#D04D73"
947,958,"015_Wc_2",1974,8.45290470123291,29.769847869873,3.7533175945282,329.379943847656,"Main",28.0367677817339,FALSE,"#46039F"
947,991,"015_Wc_2",1973,1.21360075473785,59.9844055175781,14.0608396530151,9314.3115234375,"Main",53.4354509079135,TRUE,"#B22B8F"
948,955,"015_Wc_2",1976,1.04867374897003,34.3249244689941,11.4423332214355,3529.62548828125,"Main",32.061271521701,TRUE,"#9A159F"
948,1010,"015_Wc_2",1975,21.7686538696289,100.56697845459,4.29874706268311,1459.583984375,"Main",85.8496070495398,FALSE,"#4C03A1"
949,955,"015_Wc_2",1977,2.23590469360352,72.9444122314453,11.4235048294067,7476.1953125,"Main",62.4236302681044,TRUE,"#9A159F"
949,959,"015_Wc_2",1978,0.932201385498047,30.2145671844482,11.3863182067871,3076.61303710938,"Main",27.9166951662221,TRUE,"#9A159F"
950,1019,"015_Wc_2",244,24.0494956970215,94.9382553100586,3.97372341156006,1177.40649414062,"Main",88.127993215338,TRUE,"#4803A0"
951,976,"015_Wc_2",1979,7.7187123298645,41.6562080383301,4.64619493484497,706.259765625,"Main",35.2550124024967,FALSE,"#5002A2"
951,979,"015_Wc_2",1980,1.23688399791718,35.3985633850098,10.6993732452393,3182.67407226562,"Main",32.7864924514634,TRUE,"#930FA2"
952,969,"015_Wc_2",1982,15.7839374542236,78.573127746582,4.46230602264404,1228.80395507812,"Main",72.9913799366031,TRUE,"#4E02A2"
952,971,"015_Wc_2",1981,13.5250568389893,106.824630737305,5.620774269104,2650.6572265625,"Main",93.671319030349,TRUE,"#5B01A5"
953,1116,"015_Wc_2",1983,19.0371494293213,296.961608886719,7.8991289138794,14552.8681640625,"Main",260.337959146989,FALSE,"#7501A8"
954,990,"015_Wc_2",1984,0.906716108322144,52.8373336791992,15.2673892974854,9672.9814453125,"Main",51.4497328972336,TRUE,"#BC3587"
955,970,"015_Wc_2",1985,12.7662372589111,22.8832836151123,2.67767405509949,128.86164855957,"Main",20.736000013827,TRUE,"#370499"
956,1036,"015_Wc_2",245,8.83065795898438,130.07633972168,7.67595863342285,6019.4033203125,"Main",121.188121345451,TRUE,"#7201A8"
957,964,"015_Wc_2",1987,4.3557333946228,216.31755065918,14.0943555831909,33749.8671875,"Main",197.264665432813,TRUE,"#B22B8F"
957,983,"015_Wc_2",1986,1.21046769618988,83.9413299560547,16.6548728942871,18287.25,"Main",77.6735526501136,TRUE,"#C6417D"
958,1034,"015_Wc_2",1988,3.6329071521759,91.5331344604492,10.0390357971191,7245.23095703125,"Main",84.3894068616245,TRUE,"#8C0BA5"
959,961,"015_Wc_2",1989,1.59825134277344,54.6162071228027,11.6914463043213,5863.37744140625,"Main",49.3161674580256,TRUE,"#9D189E"
959,973,"015_Wc_2",1990,9.9251594543457,20.2912845611572,2.85967063903809,130.326126098633,"Main",18.8700465411011,FALSE,"#3A049A"
960,1065,"015_Wc_2",1991,1.52015268802643,163.403900146484,20.7356472015381,55180.734375,"Main",149.01181924747,TRUE,"#E06363"
961,967,"015_Wc_2",1992,2.9624981880188,120.858291625977,12.7743606567383,15489.759765625,"Main",103.809519284723,TRUE,"#A72197"
962,978,"015_Wc_2",1993,0.184947043657303,22.4385643005371,22.0294589996338,8552.4912109375,"Main",20.8973727006357,TRUE,"#E76E5B"
963,1084,"015_Wc_2",246,10.7674856185913,211.133544921875,8.8562822341919,13006.1884765625,"Main",181.106427536018,TRUE,"#8003A8"
964,1037,"015_Wc_2",1994,4.40340709686279,151.257034301758,11.7217741012573,16322.70703125,"Main",130.761202577349,TRUE,"#9D189E"
966,1052,"015_Wc_2",1995,3.00579571723938,149.293960571289,14.0952043533325,23295.65234375,"Main",136.419008163996,TRUE,"#B22B8F"
967,980,"015_Wc_2",1996,0.61531001329422,29.769847869873,13.9114151000977,4524.90087890625,"Main",28.0367677817339,TRUE,"#B02991"
968,1029,"015_Wc_2",1997,1.08531165122986,85.0149765014648,17.7011089324951,20921.185546875,"Main",76.9348196206321,TRUE,"#CD4A76"
969,974,"015_Wc_2",1998,0.692931652069092,7.33128309249878,6.50541162490845,243.679748535156,"Main",7.33128309249878,TRUE,"#6500A7"
970,973,"015_Wc_2",2000,42.4499969482422,90.4594955444336,2.91956567764282,605.592590332031,"Main",82.9844883604196,FALSE,"#3A049B"
970,999,"015_Wc_2",1999,25.276668548584,53.0978469848633,2.89873504638672,350.415924072266,"Main",42.9052366084235,FALSE,"#3A049A"
971,1006,"015_Wc_2",2001,1.87354564666748,49.4322052001953,10.2731313705444,4097.37353515625,"Main",44.7448594666775,TRUE,"#8E0CA4"
972,994,"015_Wc_2",2003,4.58425951004028,37.1011276245117,5.68969440460205,943.310974121094,"Main",35.2550093878765,FALSE,"#5C01A5"
972,1029,"015_Wc_2",2002,1.20599949359894,81.5335311889648,16.4446468353271,17317.103515625,"Main",77.326790402586,TRUE,"#C43F7F"
973,992,"015_Wc_2",2004,2.42713212966919,23.5122089385986,6.22486591339111,715.555480957031,"Main",22.2972283158889,TRUE,"#6200A7"
974,987,"015_Wc_2",2006,36.6249580383301,54.1714897155762,2.43235421180725,251.718017578125,"Main",48.4225536893657,FALSE,"#350498"
974,998,"015_Wc_2",2005,12.1623821258545,36.4722099304199,3.46339249610901,343.601745605469,"Main",33.6960020018186,TRUE,"#42039E"
975,993,"015_Wc_2",2008,18.5936717987061,43.8034896850586,3.06974124908447,324.19189453125,"Main",40.5712211215292,FALSE,"#3D049B"
975,1028,"015_Wc_2",2007,1.09721612930298,64.5394897460938,15.3389863967896,11926.3818359375,"Main",57.5517410949954,TRUE,"#BC3687"
976,979,"015_Wc_2",2010,1.00249290466309,38.6194877624512,12.4134531021118,4673.92333984375,"Main",31.2118112545431,TRUE,"#A31E9A"
976,980,"015_Wc_2",2009,0.535664975643158,24.4016399383545,13.4987287521362,3492.1640625,"Main",23.4715586971882,TRUE,"#AD2793"
977,1009,"015_Wc_2",2012,10.5056228637695,196.839385986328,8.65715312957764,11586.494140625,"Main",172.907980481352,FALSE,"#7D03A8"
977,1031,"015_Wc_2",2011,0.961522698402405,66.686767578125,16.6559753417969,14530.1357421875,"Main",59.8409600070173,TRUE,"#C6417D"
978,1002,"015_Wc_2",252,2.31459450721741,78.75732421875,11.6664304733276,8418.9287109375,"Main",73.0373827436299,TRUE,"#9C179E"
978,1208,"015_Wc_2",2013,4.58203554153442,412.45166015625,18.9752407073975,116637.3203125,"Main",361.442271012602,TRUE,"#D5546E"
979,1017,"015_Wc_2",2014,1.29494667053223,75.7206115722656,15.2936487197876,13909.970703125,"Main",70.5100228517156,TRUE,"#BC3587"
980,1114,"015_Wc_2",2015,4.74152994155884,260.489440917969,14.824013710022,44958.48046875,"Main",220.868217568269,FALSE,"#B7318A"
981,995,"015_Wc_2",2017,2.2766547203064,29.769847869873,7.23218822479248,1222.94226074219,"Main",28.0367677817339,FALSE,"#6D00A8"
981,1007,"015_Wc_2",2016,0.417656660079956,36.9169235229492,18.8032550811768,10251.359375,"Main",33.7955423901165,TRUE,"#D45370"
983,1012,"015_Wc_2",2018,0.785721302032471,49.1716918945312,15.8217058181763,9667.443359375,"Main",47.6533430592744,TRUE,"#C03A83"
985,989,"015_Wc_2",250,4.40047597885132,74.4627685546875,8.22715663909912,3958.48120117188,"Main",64.8518194129688,TRUE,"#7801A8"
986,1089,"015_Wc_2",251,4.77179956436157,202.57600402832,13.0311546325684,27017.40625,"Main",186.281690143933,TRUE,"#A92296"
