"Degrees","Accessibility","node_ID","angle","coordinate_x","coordinate_y"
1,115.106893241405,1939,NA,-0.0978679681479578,-0.812787001059696
3,14.0473976880312,1940,97.5785369873047,-0.0978679681479578,-0.155068880254327
1,60.5116364341229,1941,NA,-0.097354225533008,0.219357117626281
1,79.9107425510883,1942,NA,-0.097354225533008,0.665842458495231
3,42.5690414682031,1943,59.7035522460938,-0.0963267403031082,0.155775344401271
3,50.772639689967,1944,87.3467254638672,-0.0958129976881582,0.251148004238785
3,57.74070459418,1945,43.49951171875,-0.0947855124582584,0.411515365595196
1,25.3825926184654,1946,NA,-0.0942717698433085,-0.663016601907453
2,1.68045914173126,1947,0,-0.0937580272283586,-0.224302366654892
3,31.8904561549425,1948,56.6532592773438,-0.0922167993835089,0.0632285411515365
3,61.297765461728,1949,72.4145202636719,-0.0922167993835089,0.470858353938538
3,72.103884069249,1950,29.4542541503906,-0.0901618289237093,0.569056870363829
3,44.0035552754998,1951,113.198593139648,-0.0896480863087593,0.148710702931826
3,64.3553777914494,1952,54.7499771118164,-0.0896480863087593,0.525256093253267
3,44.57370749861,1953,21.8014068603516,-0.0891343436938095,0.144471918050159
3,20.9012989550829,1954,73.7693557739258,-0.0881068584639096,-0.0356764394206994
1,63.3305521588773,1955,NA,-0.0881068584639096,0.427057576827976
3,21.5033792853355,1956,71.9657135009766,-0.0870793732340098,-0.718827269516072
3,72.4695065319538,1957,62.8365707397461,-0.0860518880041099,0.607205934298834
3,14.9613935947418,1958,105.255126953125,-0.08553814538916,-0.109148710702932
3,56.8720254283398,1959,75.285400390625,-0.08553814538916,0.379724478982692
3,86.3654157221317,1960,101.867309570312,-0.0845106601592602,0.703991522430237
3,49.0740521531552,1961,46.0777893066406,-0.0839969175443103,0.246202755210173
1,113.619973838329,1962,NA,-0.0834831749293604,-0.841045566937478
3,20.9288893342018,1963,89.9999923706055,-0.0834831749293604,-0.541504768632992
3,45.2845686450601,1964,104.036239624023,-0.0834831749293604,0.141646061462381
3,46.0176944509149,1965,56.9082946777344,-0.0834831749293604,0.155068880254327
3,16.7856185436249,1966,80.5376739501953,-0.0829694323144105,-0.107029318262098
3,47.6528646498919,1967,98.1301040649414,-0.0829694323144105,0.293535853055457
3,16.2170836925507,1968,60.3269271850586,-0.0824556896994606,-0.126103850229601
3,70.1103468816727,1969,84.4241485595703,-0.0824556896994606,0.549982338396326
3,79.9220658838749,1970,102.994613647461,-0.0824556896994606,0.684916990462734
1,49.2099065333605,1971,NA,-0.0814282044695608,0.306252207700459
3,23.1997683644295,1972,108.946502685547,-0.0809144618546108,-0.535146591310491
3,18.125866651535,1973,105.25511932373,-0.0809144618546108,-0.10420346167432
3,46.9179932251573,1974,79.1435852050781,-0.0809144618546108,0.153655951960438
3,48.0399368554354,1975,18.4349517822266,-0.0809144618546108,0.290709996467679
2,1.79384744167328,1976,0,-0.079886976624711,-0.225715294948781
3,46.2039964571595,1977,109.440032958984,-0.079886976624711,0.145178382197104
3,62.9206571560353,1978,63.4349517822266,-0.079886976624711,0.509713882020487
3,48.415505900979,1979,75.9637603759766,-0.0793732340097612,0.299187566231014
3,54.5629226546735,1980,110.80241394043,-0.0793732340097612,0.370540445072413
3,18.6942080706358,1981,90,-0.0783457487798613,-0.0844224655598729
3,47.7202107291669,1982,84.4724731445312,-0.0783457487798613,0.236312257152949
2,62.5762561541051,1983,0,-0.0783457487798613,0.506181561285765
3,73.1776507794857,1984,111.161254882812,-0.0783457487798613,0.603673613564112
3,82.7711650431156,1985,90,-0.0783457487798613,0.69056870363829
3,11.8998317569494,1986,110.170654296875,-0.0778320061649114,-0.177675732956552
3,18.550223454833,1987,91.8182983398438,-0.0773182635499615,-0.0858353938537619
3,20.4321812838316,1988,39.5450439453125,-0.0773182635499615,-0.0815966089720946
3,48.5199674218893,1989,102.094757080078,-0.0773182635499615,0.290709996467679
3,55.5829620938748,1990,48.8353271484375,-0.0773182635499615,0.406570116566584
3,14.8468304425478,1991,105.068481445312,-0.0768045209350116,-0.130342635111268
3,34.1760825365782,1992,90.1461639404297,-0.0768045209350116,0.0448604733309783
1,113.699236065149,1993,NA,-0.0768045209350116,0.723772518544684
3,11.0015667229891,1994,77.9052429199219,-0.0762907783200617,-0.154362416107383
3,15.2859048694372,1995,101.944175720215,-0.0757770357051117,-0.128929706817379
3,20.5926842540503,1996,50.8560180664062,-0.0757770357051117,-0.11197456729071
3,62.159795967862,1997,62.0205307006836,-0.0757770357051117,0.502649240551042
3,78.1687971055508,1998,74.5778350830078,-0.0757770357051117,0.661603673613564
3,52.1758186202496,1999,63.1148681640625,-0.0752632930901619,0.345814199929354
1,77.8569668233395,2000,NA,-0.0752632930901619,0.624161073825503
3,78.829263240099,2001,90,-0.0752632930901619,0.679265277287178
3,15.1377955079079,2002,22.380126953125,-0.0742358078602621,-0.545743553514659
3,77.7925098668784,2003,66.8014068603516,-0.0737220652453121,0.651006711409396
3,2.9041873216629,2004,50.4205932617188,-0.0732083226303623,-0.221476510067114
3,30.390069887042,2005,81.1932067871094,-0.0726945800154123,0.00812433768986232
1,54.2263792529702,2006,NA,-0.0726945800154123,0.120452137054045
3,10.4746438115835,2007,97.1250152587891,-0.0721808374004623,-0.182620981985164
3,77.9679383039474,2008,83.6597900390625,-0.0721808374004623,0.655951960438008
2,1.7073575258255,2009,0,-0.0711533521705625,-0.246202755210173
3,10.4628343135118,2010,82.2348403930664,-0.0711533521705625,-0.167785234899329
3,51.6268517356366,2011,63.7998809814453,-0.0711533521705625,0.339456022606853
3,16.385389983654,2012,105.461219787598,-0.0701258669406627,-0.539385376192158
3,17.628348171711,2013,90,-0.0701258669406627,-0.534440127163546
3,3.24911195039749,2014,89.729736328125,-0.0696121243257128,-0.225008830801837
1,77.6325727384537,2015,NA,-0.0696121243257128,0.562698693041328
3,77.607623366639,2016,86.8201751708984,-0.0696121243257128,0.646061462380784
3,77.9016967713833,2017,59.036247253418,-0.0696121243257128,0.665842458495231
2,1.65384566783905,2018,0,-0.0690983817107629,-0.435535146591311
3,1.77842210233212,2019,108.434951782227,-0.068584639095813,-0.24408336276934
3,77.685490578413,2020,90,-0.068584639095813,0.65948428117273
3,19.1499490141869,2021,56.3099365234375,-0.0680708964808631,-0.532320734722713
1,1.78716748952866,2022,NA,-0.0680708964808631,-0.436241610738255
2,1.67746710777283,2023,0,-0.0680708964808631,-0.254680324973508
3,9.45912848412991,2024,104.036254882812,-0.0680708964808631,-0.176969268809608
1,50.6087159514427,2025,NA,-0.0675571538659132,-0.517484987636877
3,68.7164589762688,2026,60.4510498046875,-0.0665296686360134,-0.825503355704698
3,72.418319074437,2027,50.6528625488281,-0.0649884407911636,0.584599081596609
1,40.8365217726678,2028,NA,-0.0644746981762138,0.0229600847756977
1,109.003520565107,2029,NA,-0.0644746981762138,0.694807488519958
3,9.46142549812794,2030,65.4803466796875,-0.0639609555612638,-0.161427057576828
2,1.64607429504395,2031,0,-0.063447212946314,-0.267396679618509
1,56.1250589266419,2032,NA,-0.063447212946314,0.128223242670434
3,77.3814822435379,2033,60.2551193237305,-0.063447212946314,0.650300247262451
3,48.0290760379285,2034,68.6293869018555,-0.062933470331364,0.287177675732956
3,77.0186804216355,2035,114.443954467773,-0.062933470331364,0.638996820911339
3,77.3635480906814,2036,90,-0.062933470331364,0.649593783115507
2,1.64137244224548,2037,0,-0.0624197277164141,-0.270222536206288
3,49.4701915755868,2038,40.6012878417969,-0.0624197277164141,0.160720593429883
1,175.575858293101,2039,NA,-0.0624197277164141,0.369127516778524
3,65.7249585073441,2040,72.3063659667969,-0.0624197277164141,0.520310844224656
3,28.3504933714867,2041,69.2277526855469,-0.0619059851014642,-0.77605086541858
1,51.4486598223448,2042,NA,-0.0619059851014642,0.0611091487107029
3,8.37891207635403,2043,94.7636413574219,-0.0613922424865143,-0.178382197103497
3,77.4193154145032,2044,79.0661849975586,-0.0613922424865143,0.651713175556341
3,12.2410102337599,2045,108.434951782227,-0.0608784998715644,-0.190392087601554
1,62.6320867221802,2046,NA,-0.0608784998715644,0.499823383963264
3,77.1330751534551,2047,63.4349517822266,-0.0608784998715644,0.641822677499117
3,71.4035356920213,2048,88.315315246582,-0.0603647572566145,0.57541504768633
3,30.5596091151237,2049,78.690071105957,-0.0598510146416645,-0.785234899328859
3,9.82905273139477,2050,108.434951782227,-0.0593372720267147,-0.185446838572942
3,7.99765579402447,2051,101.309936523438,-0.0588235294117647,-0.175556340515719
3,9.04378001391888,2052,113.198593139648,-0.0588235294117647,-0.165665842458495
3,42.6950997691602,2053,24.3410949707031,-0.0588235294117647,0.160720593429883
1,68.2800634782761,2054,NA,-0.0583097867968148,0.537972447898269
1,47.949029026553,2055,NA,-0.0572823015669149,0.263157894736842
3,29.1872543096542,2056,82.8749694824219,-0.0557410737220653,-0.778876722006358
3,77.6230496820062,2057,84.8055725097656,-0.0557410737220653,0.646767926527729
3,6.57773022353649,2058,45,-0.0552273311071153,-0.186153302719887
3,7.10856030881405,2059,73.6104583740234,-0.0541998458772155,-0.181208053691275
3,16.3413363546133,2060,93.8879089355469,-0.0541998458772155,-0.0992582126457082
3,56.8006093185395,2061,33.3340606689453,-0.0541998458772155,0.439067467326033
2,1.63905930519104,2062,0,-0.0536861032622656,-0.293535853055457
1,45.0001081805676,2063,NA,-0.0536861032622656,0.198869657364889
3,16.9719103574753,2064,57.9946136474609,-0.0526586180323658,-0.134581419992935
3,56.0607523601502,2065,90.9240417480469,-0.0526586180323658,0.434122218297421
1,30.6498050093651,2066,NA,-0.0521448754174159,-0.512539738608266
3,6.00746078789234,2067,90,-0.0521448754174159,-0.195337336630166
3,16.7523730844259,2068,78.4533081054688,-0.0521448754174159,-0.133874955845991
3,49.5743328928947,2069,83.5584106445312,-0.051631132802466,-0.826916283998587
3,6.21701546013355,2070,108.434951782227,-0.051631132802466,-0.191098551748499
1,51.1790360789746,2071,NA,-0.051631132802466,0.104909925821264
1,59.281557617709,2072,NA,-0.051631132802466,0.358530554574355
3,52.7741988282651,2073,61.6901245117188,-0.051631132802466,0.388908512892971
3,82.5042167473584,2074,103.831176757812,-0.051631132802466,0.677852348993289
3,9.649125918746,2075,95.4037933349609,-0.051117390187516,-0.164252914164606
3,34.6789290308952,2076,84.3269729614258,-0.0506036475725662,-0.812787001059696
2,1.64615964889526,2077,0,-0.0506036475725662,-0.303426351112681
2,1.83858621120453,2078,0,-0.0500899049576162,-0.425644648534087
3,5.80645850300789,2079,96.5462951660156,-0.0500899049576162,-0.198869657364889
3,69.0283211153001,2080,71.6603927612305,-0.0495761623426664,0.555634051571883
3,2.40238904953003,2081,77.9052429199219,-0.0490624197277164,-0.290003532320735
1,68.5697010140866,2082,NA,-0.0490624197277164,0.130342635111268
3,2.68079406023026,2083,55.064567565918,-0.0485486771127666,-0.428470505121865
2,1.82695138454437,2084,0,-0.0485486771127666,-0.419992935358531
3,38.7008959650993,2085,63.4349517822266,-0.0480349344978166,-0.823383963263864
3,4.547267973423,2086,97.1250152587891,-0.0480349344978166,-0.225715294948781
1,53.1386516671628,2087,NA,-0.0475211918828667,0.304132815259625
3,3.94278359413147,2088,108.434951782227,-0.045979964038017,-0.299187566231014
3,15.8710439056158,2089,38.6598052978516,-0.0454662214230671,-0.140233133168492
3,5.02001503109932,2090,110.658905029297,-0.0449524788081171,-0.216531261038502
2,1.70336127281189,2091,0,-0.0439249935782173,-0.32038149063935
3,15.1914654821157,2092,51.3401947021484,-0.0439249935782173,-0.142352525609325
3,42.8290726523846,2093,45.8768920898438,-0.0439249935782173,0.205227834687389
3,51.8302665334195,2094,96.7098388671875,-0.0439249935782173,0.383963263864359
3,5.58922725915909,2095,87.8524169921875,-0.0434112509632674,-0.431296361709643
3,44.6796672921628,2096,80.7538909912109,-0.0434112509632674,0.148004238784882
3,46.3267934899777,2097,64.6355895996094,-0.0434112509632674,0.277287177675733
3,50.0301929097623,2098,66.1097869873047,-0.0434112509632674,0.333804309431296
3,13.6481285393238,2099,56.5237426757812,-0.0428975083483175,-0.191805015895443
2,1.82587432861328,2100,0,-0.0423837657333676,-0.401624867537972
3,5.63515102863312,2101,104.036254882812,-0.0423837657333676,-0.299187566231014
3,3.22874766588211,2102,82.7468032836914,-0.0423837657333676,-0.285764747439067
3,10.3784105628729,2103,100.619659423828,-0.0418700231184177,-0.159307665135994
3,63.496465055272,2104,54.7066497802734,-0.0418700231184177,0.50547509713882
3,55.006196944043,2105,71.5650482177734,-0.0413562805034677,0.426351112681031
3,5.21370369195938,2106,71.5650482177734,-0.0408425378885179,-0.217237725185447
3,46.0504279714078,2107,89.0759582519531,-0.0403287952735679,0.277287177675733
3,5.23430693149567,2108,75.9637603759766,-0.0398150526586181,-0.231367008124338
1,68.7935488820076,2109,NA,-0.0393013100436681,-0.472271282232427
1,15.858914911747,2110,NA,-0.0393013100436681,-0.439773931472978
3,14.8048534244299,2111,76.9417724609375,-0.0393013100436681,-0.117626280466266
1,50.8443896174431,2112,NA,-0.0382738248137683,-0.560579300600495
3,1.99655857682228,2113,72.3156127929688,-0.0382738248137683,-0.31261038502296
3,3.71558409929276,2114,91.8476104736328,-0.0372463395838685,-0.277993641822677
3,6.66716331243515,2115,82.8749847412109,-0.0372463395838685,-0.226421759095726
3,47.8481248002499,2116,80.8111572265625,-0.0372463395838685,0.294948781349347
1,56.200804291293,2117,NA,-0.0372463395838685,0.393853761921583
2,1.79472851753235,2118,0,-0.0367325969689186,-0.340868950900742
3,19.5184622108936,2119,90,-0.0367325969689186,-0.190392087601554
3,11.006910905242,2120,99.4623107910156,-0.0357051117390188,-0.155068880254327
3,5.80669146776199,2121,90,-0.034677626509119,-0.233486400565171
2,20.3423148691654,2122,0,-0.034677626509119,-0.200989049805722
3,27.6158991903067,2123,93.8140869140625,-0.0336501412792192,-0.0660543977393148
1,49.4733418803662,2124,NA,-0.0336501412792192,0.316849169904627
3,44.4578863978386,2125,93.2194976806641,-0.0331363986642692,-0.841752031084422
3,6.89009326696396,2126,56.3099365234375,-0.0331363986642692,-0.229954079830449
2,28.2242107242346,2127,0,-0.0331363986642692,-0.0653479335923702
3,28.7163314968348,2128,63.4349365234375,-0.0326226560493194,-0.0646414694454257
3,54.1693937461823,2129,111.727096557617,-0.0326226560493194,0.418580007064641
3,6.10276180505753,2130,83.0445022583008,-0.0315951708194195,-0.238431649593783
1,135.69169408083,2131,NA,-0.0310814282044696,-0.949134581419993
1,87.5409860070795,2132,NA,-0.0310814282044696,0.660190745319675
3,32.3657557051629,2133,77.9181289672852,-0.0295402003596198,0.0533380430943129
3,8.90512865781784,2134,101.309936523438,-0.0290264577446699,-0.222182974214059
3,61.0430038850754,2135,70.5234298706055,-0.0290264577446699,0.484281172730484
1,83.5868156831712,2136,NA,-0.02851271512972,0.629106322854115
3,46.1024053692818,2137,64.9037475585938,-0.0279989725147701,-0.850229600847757
3,20.8261269927025,2138,88.3153076171875,-0.0264577446699203,-0.198869657364889
3,56.2432882469147,2139,91.8778762817383,-0.0244027742101207,0.429883433415754
3,32.6481751203537,2140,49.3594055175781,-0.0233752889802209,-0.790886612504415
3,52.3459478300065,2141,86.7078552246094,-0.0233752889802209,0.398799010950194
3,15.6797457337379,2142,32.5489349365234,-0.0223478037503211,-0.587424938184387
1,65.6013628840446,2143,NA,-0.0197790906755716,-0.829742140586365
3,12.3795101493597,2144,81.6560974121094,-0.0197790906755716,-0.149417167078771
3,32.0105492155999,2145,103.861022949219,-0.0197790906755716,0.0201342281879193
3,47.9065323453397,2146,63.1527099609375,-0.0182378628307218,0.333097845284352
1,84.0825766008347,2147,NA,-0.0182378628307218,0.618509360649947
3,60.3673602025956,2148,90,-0.017724120215772,0.444012716354645
3,6.66090327501297,2149,94.9234390258789,-0.017210377600822,-0.257506181561286
3,45.9225644450635,2150,69.9617614746094,-0.016696634985872,0.111268103143765
3,33.8621728420258,2151,88.9949035644531,-0.0151554071410224,-0.790886612504415
1,31.4651425927877,2152,NA,-0.0146416645260724,-0.123984457788767
1,94.1281238365918,2153,NA,-0.0146416645260724,0.70611091487107
3,43.5994563680142,2154,71.4666061401367,-0.0141279219111226,0.261038502296008
3,49.9299207609147,2155,88.9477462768555,-0.0141279219111226,0.372659837513246
3,53.6942736785859,2156,81.3691940307617,-0.0141279219111226,0.41222182974214
3,60.3830696921796,2157,78.1113433837891,-0.0136141792961726,0.448957965383257
3,75.2842803876847,2158,81.7028503417969,-0.0131004366812227,0.56764394206994
1,65.1902557890862,2159,NA,-0.0125866940662728,0.00529848110208397
3,70.8202212732285,2160,92.6025543212891,-0.0125866940662728,0.558459908159661
3,59.3416516780853,2161,46.4334259033203,-0.0120729514513229,-0.777463793712469
3,58.153953878209,2162,104.036239624023,-0.011559208836373,0.439067467326033
3,58.7622812669724,2163,85.1009063720703,-0.011559208836373,0.462380784175203
2,73.0224760454148,2164,0,-0.011559208836373,0.563405157188273
3,58.6110398154706,2165,116.565048217773,-0.0105317236064731,0.440480395619922
3,44.7376561742276,2166,81.6912841796875,-0.00899049576162347,0.104909925821264
3,68.3132608812302,2167,115.083595275879,-0.00847675314667351,0.549982338396326
3,57.7044548671693,2168,101.309936523438,-0.00796301053172366,0.45107735782409
3,55.6863497179002,2169,63.4349517822266,-0.00693552530182384,0.432709290003532
3,29.1851553004235,2170,87.273681640625,-0.00590804007192403,0.036382903567644
3,42.5656254868954,2171,52.2127685546875,-0.00590804007192403,0.253267396679618
3,31.0060772299767,2172,66.3706207275391,-0.00539429745697406,-0.677145884846344
3,55.7966307085007,2173,71.5650634765625,-0.00488055484202421,0.436241610738255
1,44.5788375716656,2174,NA,-0.00436681222707425,0.212292476156835
3,54.9406623523682,2175,36.8699035644531,-0.00385306961212439,0.4369480748852
1,293.097972154617,2176,NA,-0.00282558438222447,-0.836806782055811
1,72.7890301626176,2177,NA,-0.00282558438222447,0.523843164959378
1,78.9659584444016,2178,NA,-0.00282558438222447,0.548569410102437
1,46.8243923336267,2179,NA,-0.00231184176727461,-0.037795831861533
1,104.337541310117,2180,NA,-0.00179809915232465,0.708230307311904
1,11.240933900699,2181,NA,-0.0012843565373748,-0.225715294948781
1,36.6706402581185,2182,NA,-0.0012843565373748,0.00459201695513944
3,49.9798787236214,2183,71.3753280639648,-0.000256871307474982,-0.865771812080537
3,21.7469272017479,2184,88.6677780151367,-0.000256871307474982,-0.5987283645355
3,5.08756294846535,2185,108.434951782227,0.000256871307474871,-0.280113034263511
3,54.1256634872407,2186,93.8460311889648,0.000256871307474871,0.433415754150477
1,124.694078056142,2187,NA,0.000770613922424834,0.619215824796892
3,31.8032741546631,2188,81.8699035644531,0.0012843565373748,-0.672907099964677
3,13.6879991143942,2189,81.8698959350586,0.0012843565373748,-0.157894736842105
3,32.7413306832314,2190,81.8699035644531,0.00179809915232476,-0.680678205581067
3,5.2463159263134,2191,88.3634033203125,0.00179809915232476,-0.277287177675733
3,28.5143306534737,2192,96.5198059082031,0.00179809915232476,0.0335570469798658
3,43.3720285277814,2193,69.7751388549805,0.00179809915232476,0.0971388202048746
3,61.0268679540604,2194,49.9206237792969,0.00179809915232476,0.489226421759096
3,5.09345936775208,2195,74.5778350830078,0.0023118417672745,-0.287177675732957
1,41.6864669602364,2196,NA,0.0023118417672745,0.0589897562698694
3,20.2688789963722,2197,69.4439697265625,0.00282558438222447,-0.587424938184387
3,5.1756993830204,2198,26.5650482177734,0.00282558438222447,-0.284351819145178
3,16.1779180821031,2199,74.7448806762695,0.00282558438222447,-0.18191451783822
1,53.4547315519303,2200,NA,0.00282558438222447,0.395973154362416
1,27.6439579576254,2201,NA,0.00333932699717443,-0.123277993641823
1,12.3703399896622,2202,NA,0.00436681222707413,-0.350759448957965
3,16.078487098217,2203,108.434951782227,0.0048805548420241,-0.190392087601554
3,21.0944999307394,2204,56.3099365234375,0.00590804007192403,-0.141646061462381
2,41.8699342589825,2205,0,0.00642178268687377,0.0907806428823736
3,52.8987637441605,2206,79.5625228881836,0.00642178268687377,0.419992935358531
1,11.5971069335938,2207,NA,0.00693552530182373,-0.424231720240198
3,15.2436564024538,2208,66.8014068603516,0.00693552530182373,-0.191098551748499
3,16.6251000016928,2209,43.4518432617188,0.00693552530182373,-0.14305898975627
3,40.8353725057095,2210,88.7811126708984,0.00693552530182373,0.233486400565171
3,5.46694150567055,2211,66.8013916015625,0.00744926791677369,-0.277287177675733
3,5.49073887430131,2212,81.4692306518555,0.00796301053172366,-0.276580713528788
3,15.5324328001589,2213,78.6900634765625,0.00796301053172366,-0.180501589544331
1,41.9578757286072,2214,NA,0.00899049576162336,-0.638996820911339
1,36.8114587645978,2215,NA,0.00899049576162336,0.130342635111268
3,92.3988550305367,2216,69.4439544677734,0.0100179809915233,-0.917343694807489
3,5.56992554478347,2217,68.5522613525391,0.0100179809915233,-0.275167785234899
3,44.6234494131058,2218,45.7255096435547,0.011045466221423,0.307665135994348
1,102.233811823651,2219,NA,0.011045466221423,0.692688096079124
3,11.8458168562502,2220,106.406776428223,0.011559208836373,-0.202401978099611
3,39.6762338262051,2221,92.5208282470703,0.011559208836373,0.220063581773225
3,21.024909555912,2222,84.0412139892578,0.0120729514513229,-0.541504768632992
3,8.16098404489458,2223,77.275634765625,0.0120729514513229,-0.24267043447545
3,38.7643021922559,2224,77.9052429199219,0.0120729514513229,0.0921935711762627
3,27.3266289513558,2225,87.0157470703125,0.0125866940662729,0.0194277640409748
3,51.5679303091019,2226,87.4362335205078,0.0125866940662729,0.403744259978806
3,23.4057053923607,2227,85.1325454711914,0.0131004366812226,-0.599434828682444
3,13.804853444919,2228,89.5523834228516,0.0136141792961726,-0.169198163193218
1,29.5056842844933,2229,NA,0.0146416645260725,-0.0229600847756977
1,134.783865749836,2230,NA,0.0151554071410223,-0.739314729777464
3,22.0340030789375,2231,57.8937454223633,0.0151554071410223,-0.581066760861886
1,91.3672459721565,2232,NA,0.0156691497559722,-0.852348993288591
3,9.75234628282487,2233,83.8844985961914,0.0156691497559722,-0.225008830801837
3,38.3926879744977,2234,73.771484375,0.0156691497559722,0.205227834687389
3,110.871645748615,2235,91.3836975097656,0.0161828923709222,-0.747085835393854
3,36.2575944066048,2236,56.9933471679688,0.0166966349858721,-0.687742847050512
3,5.87297761254013,2237,57.3179626464844,0.0166966349858721,-0.276580713528788
1,100.22601124458,2238,NA,0.0166966349858721,0.569056870363829
2,89.0360937714577,2239,0,0.0172103776008219,-0.917343694807489
3,10.5703449249268,2240,86.2173538208008,0.0172103776008219,-0.354998233839633
3,28.8960116188973,2241,89.2882843017578,0.0172103776008219,-0.0222536206287531
3,42.4914039056748,2242,95.1104202270508,0.0177241202157719,0.263864358883787
3,62.676808802411,2243,37.0849914550781,0.0182378628307218,0.498410455669375
3,43.0698769968003,2244,87.2951202392578,0.0187516054456718,0.287177675732956
3,34.5519127845764,2245,77.4245300292969,0.0192653480606215,-0.651713175556341
3,8.51721620559692,2246,98.7461624145508,0.0192653480606215,-0.336630166019075
3,62.8278816770762,2247,86.6335372924805,0.0192653480606215,0.499823383963264
1,73.4323938917369,2248,NA,0.0213203185204212,0.523136700812434
1,61.8005540966988,2249,NA,0.0233752889802208,-0.65948428117273
3,31.0448626857251,2250,54.9083251953125,0.0233752889802208,0.0815966089720945
3,82.1412521004677,2251,67.1663513183594,0.0238890315951708,-0.909572589191099
2,26.9334614872932,2252,0,0.0238890315951708,-0.580360296714942
1,42.6777058225125,2253,NA,0.0238890315951708,0.234192864712116
3,36.7522260528058,2254,68.1985931396484,0.0244027742101207,0.186153302719887
1,15.4744505882263,2255,NA,0.0249165168250707,-0.333097845284352
3,61.389701930806,2256,90,0.0249165168250707,0.487107029318262
3,67.6550565641373,2257,101.776374816895,0.0249165168250707,0.549982338396326
3,68.877145735547,2258,63.4349517822266,0.0254302594400206,0.554927587424938
3,25.7464955449104,2259,65.224853515625,0.0274852298998203,-0.56764394206994
1,26.0702036470175,2260,NA,0.0274852298998203,-0.119039208760156
3,54.2597652357072,2261,64.1129760742188,0.02799897251477,0.422818791946309
3,68.4613328855485,2262,83.4180603027344,0.02851271512972,0.489226421759096
3,27.2507395148277,2263,61.6787872314453,0.0290264577446699,-0.565524549629106
3,41.3460820596665,2264,73.1710510253906,0.0295402003596199,0.268103143765454
1,89.1429050564766,2265,NA,0.0300539429745696,-0.738608265630519
3,8.65571737103164,2266,90,0.0315951708194195,-0.24267043447545
3,56.3581393640488,2267,78.6900634765625,0.0315951708194195,0.410808901448251
1,172.535849869251,2268,NA,0.0321089134343693,-0.787354291769693
3,39.6502531170845,2269,103.022277832031,0.0321089134343693,-0.691981631932179
3,37.5034497380257,2270,94.3323059082031,0.0321089134343693,-0.630519251148004
3,25.8934905808419,2271,86.43798828125,0.0321089134343693,0.00741787354291756
3,53.61606746912,2272,52.3802337646484,0.0326226560493192,-0.86930413281526
3,89.4240339398384,2273,111.801406860352,0.0326226560493192,-0.761215118332745
3,87.2096069455147,2274,90.6160507202148,0.0326226560493192,-0.757682797598022
3,25.5825439095497,2275,92.2457275390625,0.0326226560493192,-0.554221123277994
3,9.07980206422508,2276,90,0.0331363986642692,-0.237725185446839
3,62.5815153997391,2277,55.3048477172852,0.0346776265091189,0.475097138820205
2,21.019674776122,2278,0,0.0351913691240688,-0.243376898622395
3,12.2306242045015,2279,60.3240966796875,0.0362188543539685,-0.184740374425998
3,34.4210261683911,2280,61.5614624023438,0.0362188543539685,0.157188272695161
3,12.172487122938,2281,66.0375137329102,0.0372463395838685,-0.185446838572942
3,60.4542680662125,2282,75.8608932495117,0.0372463395838685,0.464500176616037
3,77.1973663251847,2283,105.792404174805,0.0372463395838685,0.545743553514659
3,95.0893242955208,2284,83.4537124633789,0.0377600821988184,-0.766160367361356
1,97.561993746087,2285,NA,0.0377600821988184,0.667961850936065
3,9.4916433673352,2286,94.2678833007812,0.0382738248137682,-0.22854115153656
3,77.7545402646065,2287,70.0576095581055,0.0387875674287181,-0.746379371246909
3,75.1576288342476,2288,97.125,0.0393013100436681,-0.741434122218297
3,49.1343434453011,2289,96.7098388671875,0.0393013100436681,-0.664429530201342
3,53.8748577237129,2290,108.434951782227,0.0393013100436681,-0.662310137760509
3,52.9568510930985,2291,78.3212127685547,0.0393013100436681,0.384669728011303
1,56.5272587221116,2292,NA,0.040328795273568,0.347933592370187
3,85.7195453327149,2293,98.8646240234375,0.0408425378885178,0.596608972094666
3,97.7414313834161,2294,74.7448806762695,0.0408425378885178,0.60649947015189
3,11.6970039438456,2295,84.9203948974609,0.0413562805034677,-0.191805015895443
3,15.2719526290894,2296,38.7566070556641,0.0418700231184177,-0.419992935358531
1,58.4401788394898,2297,NA,0.0418700231184177,0.295655245496291
3,33.0784615855664,2298,77.578125,0.0423837657333677,0.139526669021547
3,9.97251263074577,2299,63.4349517822266,0.0428975083483174,-0.222889438361003
1,129.578316716477,2300,NA,0.0428975083483174,0.868597668668315
1,13.5518653895706,2301,NA,0.0439249935782173,-0.283645354998234
3,67.1717413067818,2302,80.0222778320312,0.0444387361931673,-0.728717767573296
3,35.0792697072029,2303,81.7461547851562,0.0444387361931673,-0.617802896503002
3,99.8239860218018,2304,95.9468688964844,0.0444387361931673,0.595196043800777
3,32.1121718864888,2305,73.4956359863281,0.045466221423067,0.12751677852349
3,89.2497800868005,2306,101.243545532227,0.045466221423067,0.580360296714942
3,27.7683712821454,2307,96.5198059082031,0.045979964038017,0.0589897562698694
1,144.773272812366,2308,NA,0.0464937066529669,-0.780996114447192
3,29.041005609557,2309,85.7266998291016,0.0464937066529669,0.08089014482515
3,74.1692496221513,2310,82.2348403930664,0.0464937066529669,0.509713882020487
1,62.8995772283524,2311,NA,0.0470074492679167,0.392440833627693
3,23.6597943585366,2312,77.6609191894531,0.0475211918828666,-0.0441540091840339
