"Degrees","Accessibility","node_ID"
3,213.814120665193,7359
3,185.296186640859,7360
3,102.241919085383,7361
3,122.288129016757,7362
3,198.640788193792,7363
1,219.438018873334,7364
3,129.274553641677,7365
3,126.558138862252,7366
3,214.791111186147,7367
3,240.660945296288,7368
3,106.642324015498,7369
3,161.165842648596,7370
3,157.637004926801,7371
3,188.748241990805,7372
3,88.8739778399467,7373
3,152.714572027326,7374
3,129.178323820233,7375
3,151.883195713162,7376
3,168.999296933413,7377
3,210.252586916089,7378
3,162.34706094861,7379
1,276.219766259193,7380
1,277.955899357796,7381
3,256.285916700959,7382
3,217.179611161351,7383
3,187.327524393797,7384
3,312.925354599953,7385
1,376.134943440557,7386
3,116.626358047128,7387
3,119.235971465707,7388
1,507.0850392133,7389
3,132.121152535081,7390
3,88.746113345027,7391
3,128.755771532655,7392
3,129.958961874247,7393
1,231.624154776335,7394
1,286.475533679128,7395
3,184.009175911546,7396
3,118.027456447482,7397
3,158.214390870184,7398
3,200.653680440038,7399
3,193.132521405816,7400
3,139.804845511913,7401
3,128.498752593994,7402
3,228.281118601561,7403
3,154.740513592958,7404
2,269.784179702401,7405
1,273.919721320271,7406
3,204.629348799586,7407
3,121.340322270989,7408
3,140.460207670927,7409
3,163.488626435399,7410
3,289.554748058319,7411
3,243.010203719139,7412
3,120.525708273053,7413
3,97.2252996712923,7414
3,157.984181012958,7415
3,127.960438713431,7416
3,282.24311580509,7417
3,182.119322910905,7418
1,303.282311633229,7419
3,177.293165192008,7420
3,386.17456305027,7421
3,340.504248261452,7422
3,291.282732605934,7423
3,232.559315100312,7424
3,241.521597221494,7425
3,174.150337532163,7426
3,174.294860586524,7427
3,276.588840961456,7428
3,261.952405944467,7429
3,185.384080126882,7430
3,143.86584956944,7431
3,146.918985679746,7432
3,138.2495008111,7433
3,127.662032276392,7434
1,276.70017375052,7435
1,354.944807961583,7436
3,96.7036941796541,7437
3,128.618945643306,7438
1,260.733944252133,7439
1,425.969870209694,7440
3,278.211535930634,7441
3,277.086229562759,7442
1,185.811738759279,7443
1,225.593719229102,7444
3,145.183213457465,7445
3,302.613137625158,7446
1,355.732095956802,7447
1,267.357290282845,7448
3,154.938888397068,7449
3,182.405318826437,7450
3,268.222760677338,7451
3,140.996779099107,7452
3,95.7608941346407,7453
3,237.45928196609,7454
3,151.537702947855,7455
3,161.233314052224,7456
3,185.928968682885,7457
3,88.3483799546957,7458
1,258.350822493434,7459
3,148.895530134439,7460
3,160.546451359987,7461
3,206.035395413637,7462
1,190.575510278344,7463
3,207.7775798738,7464
1,304.700260303915,7465
3,235.767440214753,7466
3,298.927752062678,7467
3,245.670200943947,7468
3,176.91186966002,7469
3,154.50451188907,7470
3,205.121063824743,7471
3,117.833780780435,7472
3,138.631708875299,7473
3,122.686633586884,7474
3,257.879323601723,7475
3,139.766793325543,7476
3,256.108202502131,7477
3,130.6106364429,7478
3,130.835560590029,7479
1,365.88966858387,7480
3,94.9129664450884,7481
3,125.388087525964,7482
3,149.49782346189,7483
3,176.970152810216,7484
3,291.237344846129,7485
1,307.431083977222,7486
3,225.350361183286,7487
3,138.291705206037,7488
3,158.03565004468,7489
3,259.039171695709,7490
3,149.06910045445,7491
3,140.41331012547,7492
3,99.7087321728468,7493
3,109.276570960879,7494
3,200.140161111951,7495
1,203.482040002942,7496
1,403.326475739479,7497
3,143.291188552976,7498
3,124.922602325678,7499
3,101.005198255181,7500
3,217.461102575064,7501
3,105.698647841811,7502
3,207.454566117376,7503
1,352.06846678257,7504
1,341.32250918448,7505
1,329.013302370906,7506
3,135.681876480579,7507
3,234.763099864125,7508
3,284.920810326934,7509
3,104.533102825284,7510
3,92.3720163851976,7511
3,90.7873680144548,7512
3,98.9163948148489,7513
3,120.956060290337,7514
1,309.345079302788,7515
3,264.072611227632,7516
3,246.492158845067,7517
3,137.437057808042,7518
3,151.533956125379,7519
3,100.57249777019,7520
3,190.102023079991,7521
3,344.426207661629,7522
3,107.585613414645,7523
3,145.890135556459,7524
3,151.024440303445,7525
1,277.948718637228,7526
3,151.395650938153,7527
3,152.410608842969,7528
3,88.7355906814337,7529
3,98.244243606925,7530
3,120.111736938357,7531
3,123.226081863046,7532
3,116.838500514627,7533
1,370.714218735695,7534
3,306.120289444923,7535
3,88.9716023951769,7536
3,277.437864601612,7537
3,119.806290030479,7538
1,254.138080790639,7539
3,323.157914280891,7540
3,169.063463822007,7541
1,196.141569823027,7542
3,154.706414923072,7543
3,168.221918717027,7544
1,229.169391904026,7545
3,208.665993604809,7546
3,205.156385336071,7547
3,265.378903508186,7548
3,87.4693616479635,7549
1,204.937876615673,7550
1,194.157063663006,7551
2,151.618939623237,7552
3,290.506351038814,7553
3,138.965773180127,7554
3,120.978651031852,7555
1,237.242204278708,7556
3,160.389326050878,7557
3,139.35664498806,7558
3,121.699235826731,7559
3,148.184935316443,7560
3,251.746859669685,7561
3,194.137363985181,7562
3,128.059844747186,7563
1,344.958165287971,7564
1,256.686275318265,7565
3,133.036411568522,7566
3,132.955159723759,7567
3,313.84624491632,7568
3,203.470044646412,7569
1,314.631385400891,7570
3,127.103730589151,7571
3,195.306308284402,7572
3,273.091845884919,7573
3,162.000251367688,7574
3,108.80269639194,7575
1,142.74982188642,7576
3,109.755687490106,7577
1,265.681721113622,7578
3,256.383474305272,7579
1,184.438868239522,7580
3,138.043315783143,7581
3,117.728347659111,7582
1,243.512545049191,7583
1,222.708584442735,7584
1,172.752479732037,7585
3,206.614972606301,7586
1,308.837090402842,7587
1,281.484740570188,7588
1,240.509033754468,7589
3,128.745930582285,7590
3,130.942968279123,7591
3,143.220587268472,7592
3,138.41425730288,7593
3,226.021333232522,7594
3,114.70483084023,7595
3,114.746249362826,7596
3,112.751717254519,7597
3,157.423162654042,7598
3,115.297443643212,7599
3,131.746758162975,7600
3,135.784903302789,7601
3,311.751069664955,7602
3,107.778152510524,7603
1,401.01150663197,7604
3,124.971323147416,7605
3,164.061503723264,7606
3,99.4829627722502,7607
3,215.228539422154,7608
3,123.965761646628,7609
3,211.454902920872,7610
3,125.236814811826,7611
3,244.619258493185,7612
1,293.940513908863,7613
3,190.222503975034,7614
3,189.765960291028,7615
3,121.247143045068,7616
3,125.737130895257,7617
3,245.425949960947,7618
1,380.713378429413,7619
1,312.812775447965,7620
3,123.323983475566,7621
3,102.283479169011,7622
1,226.193202529103,7623
3,124.394469156861,7624
1,156.479899793863,7625
3,242.489301636815,7626
3,188.865271762013,7627
3,125.533304423094,7628
3,143.3578222543,7629
3,208.73153449595,7630
3,175.247114792466,7631
3,101.932239219546,7632
2,321.3065238446,7633
3,291.869393900037,7634
3,161.069661930203,7635
1,305.531767368317,7636
3,121.060770973563,7637
3,143.908770352602,7638
3,243.765973471105,7639
3,332.731281384826,7640
3,174.711457803845,7641
3,86.3612378686666,7642
1,267.08593332395,7643
3,124.962223678827,7644
3,128.149862989783,7645
3,98.8116869777441,7646
3,148.138878121972,7647
3,218.198713794351,7648
3,311.455950453877,7649
3,183.473494812846,7650
3,104.743156000972,7651
3,127.920160368085,7652
3,202.76937931776,7653
1,252.273917764425,7654
3,340.546191692352,7655
3,264.79746760428,7656
3,115.216728597879,7657
2,126.868575766683,7658
3,101.876562520862,7659
1,269.961708724499,7660
3,309.312272980809,7661
2,198.799712628126,7662
4,198.466960847378,7663
3,121.070522353053,7664
3,121.541688963771,7665
3,146.275518462062,7666
3,241.161471679807,7667
3,229.575110390782,7668
3,171.27906665206,7669
1,281.073223493993,7670
3,344.430831059813,7671
3,173.130981728435,7672
3,269.630258858204,7673
3,112.135793089867,7674
3,125.749673441052,7675
3,146.068220838904,7676
1,346.013504505157,7677
1,306.379128828645,7678
1,236.396097749472,7679
3,99.8019158095121,7680
1,157.554864451289,7681
3,148.520162638277,7682
3,123.257365480065,7683
3,119.9748942554,7684
3,133.542470186949,7685
3,176.417643800378,7686
3,207.128160893917,7687
3,142.521564528346,7688
3,114.450668647885,7689
3,102.007619604468,7690
3,170.643597692251,7691
3,296.541976347566,7692
3,212.727625504136,7693
3,146.457703784108,7694
3,120.595375210047,7695
3,116.750922188163,7696
3,127.1853916049,7697
3,159.815596789122,7698
3,147.311110809445,7699
3,268.405700109899,7700
1,412.974689111114,7701
1,322.030485346913,7702
3,155.322069376707,7703
3,124.599489048123,7704
3,125.011021926999,7705
3,164.668983712792,7706
3,234.261248067021,7707
1,272.833107374609,7708
3,408.822806462646,7709
3,297.230612874031,7710
1,381.944750502706,7711
3,103.251195475459,7712
3,120.812055930495,7713
3,149.676967591047,7714
3,169.176114335656,7715
1,259.596194647253,7716
1,413.420821294188,7717
3,209.673532560468,7718
3,140.267756029963,7719
3,201.810117993504,7720
3,116.5455724895,7721
1,236.080259814858,7722
3,264.949021860957,7723
3,115.779741600156,7724
3,230.246685408056,7725
3,260.822707757354,7726
1,304.379584431648,7727
3,310.941640272737,7728
3,305.17015875876,7729
3,115.257734254003,7730
3,105.006901696324,7731
3,150.037042096257,7732
3,147.328300412744,7733
3,157.606404241174,7734
3,119.585023149848,7735
3,129.575077235699,7736
3,139.104681760073,7737
3,184.931038558483,7738
3,261.869064196944,7739
1,303.051879823208,7740
1,220.861985638738,7741
3,328.819787621498,7742
3,216.44522151351,7743
3,215.126340359449,7744
1,249.245176926255,7745
3,103.33105288446,7746
1,278.131925854832,7747
3,107.387100920081,7748
3,287.15889275074,7749
3,177.569515421987,7750
4,150.90558892116,7751
3,130.506655529141,7752
3,125.232040002942,7753
3,127.881573215127,7754
3,249.386056303978,7755
3,186.475483551621,7756
3,183.831537798047,7757
3,85.5376109927893,7758
3,146.556702908128,7759
3,209.683372054249,7760
3,119.306470170617,7761
3,109.146860957146,7762
3,112.568645045161,7763
1,188.643355920911,7764
3,122.558063820004,7765
3,127.023159816861,7766
1,386.347245812416,7767
3,157.232269331813,7768
3,166.970389932394,7769
3,227.926913641393,7770
1,362.050677672029,7771
3,151.434734389186,7772
1,210.277223262936,7773
1,275.63611574471,7774
3,262.79214790836,7775
3,131.830911055207,7776
1,332.633015036583,7777
3,192.688298642635,7778
3,130.107310816646,7779
3,134.729452654719,7780
3,202.23610619083,7781
3,115.654919475317,7782
3,121.372639730573,7783
3,256.814913176,7784
1,226.761960476637,7785
3,187.112504556775,7786
3,95.3658539503813,7787
3,98.4154973477125,7788
3,191.378214076161,7789
3,161.095442026854,7790
3,124.180237457156,7791
3,200.309514775872,7792
3,256.23202508688,7793
1,127.773505851626,7794
3,201.748523071408,7795
3,143.780480593443,7796
3,96.5367462486029,7797
3,197.187722001225,7798
1,195.335756972432,7799
3,148.226936548948,7800
3,122.868610784411,7801
1,263.482540696859,7802
1,382.486201643944,7803
1,317.692056074739,7804
3,110.454005882144,7805
3,137.709036067128,7806
3,198.573572829366,7807
3,194.328090265393,7808
1,233.106126725674,7809
3,164.858354657888,7810
1,385.926983445883,7811
3,191.394830778241,7812
3,164.035430952907,7813
3,130.675879999995,7814
3,194.882091078907,7815
3,111.126766517758,7816
3,123.110424697399,7817
1,376.063610196114,7818
3,114.245814040303,7819
1,239.691441476345,7820
3,84.9402447789907,7821
3,163.689023211598,7822
3,158.115990325809,7823
3,161.219599887729,7824
1,210.468607842922,7825
3,195.137295335531,7826
1,273.668219946325,7827
1,467.147693738341,7828
1,365.141532063484,7829
3,340.169316664338,7830
3,188.691086217761,7831
1,182.41026596725,7832
3,135.568495467305,7833
1,345.815463338047,7834
3,157.007643908262,7835
3,142.997470214963,7836
1,381.072211846709,7837
3,337.055118203163,7838
3,194.467381075025,7839
3,158.418254449964,7840
3,129.315642490983,7841
3,131.521212890744,7842
1,185.309889853001,7843
3,96.6616014689207,7844
3,197.453408513218,7845
1,276.545271251351,7846
3,110.762695267797,7847
3,129.310501754284,7848
3,176.071265950799,7849
3,231.841013371944,7850
3,117.683470934629,7851
1,354.852338209748,7852
1,392.207132294774,7853
3,144.331181243062,7854
3,132.621352627873,7855
3,151.122060611844,7856
3,120.793392404914,7857
3,243.16044960916,7858
3,279.826039686799,7859
3,246.68467387557,7860
1,249.384110867977,7861
1,150.981346443295,7862
3,126.5630107373,7863
3,193.060976181179,7864
3,112.84356340766,7865
3,152.139644935727,7866
3,115.637631967664,7867
3,95.4475943893194,7868
3,300.605695843697,7869
1,351.06367816031,7870
3,114.135463759303,7871
3,106.112848445773,7872
3,84.4699832648039,7873
1,137.505711480975,7874
3,161.645860418677,7875
3,122.659867614508,7876
3,112.404653534293,7877
3,357.330961346626,7878
1,114.702065631747,7879
3,91.8621062487364,7880
3,134.102168485522,7881
1,289.506612107158,7882
3,106.336617857218,7883
1,227.996437624097,7884
3,142.765825733542,7885
3,287.272340342402,7886
3,251.986535593867,7887
3,148.879875332117,7888
3,117.987406715751,7889
3,285.101234063506,7890
3,187.585660398006,7891
3,239.745957925916,7892
3,124.99575778842,7893
3,147.128943756223,7894
3,228.655366837978,7895
3,175.097658619285,7896
3,105.796017691493,7897
3,104.236231848598,7898
3,123.146239802241,7899
3,234.274134352803,7900
3,145.841502007097,7901
3,195.036925349385,7902
3,195.503364954144,7903
3,238.652183249593,7904
3,101.628966212273,7905
1,240.686997845769,7906
3,109.740494683385,7907
3,111.463642075658,7908
3,105.216456085443,7909
3,115.500010877848,7910
3,276.216502308846,7911
3,191.210827264935,7912
3,157.842984870076,7913
3,113.067131832242,7914
1,302.449079141021,7915
3,156.446986015886,7916
3,171.199099257588,7917
3,118.776542842388,7918
3,155.707999110222,7919
3,120.204505175352,7920
3,104.790323778987,7921
3,257.203308403492,7922
3,110.792091220617,7923
3,125.835813730955,7924
3,145.383189037442,7925
1,222.185581147671,7926
3,170.306539997458,7927
1,311.221797976643,7928
3,113.887813538313,7929
3,129.136813864112,7930
3,190.208753228188,7931
3,191.053990721703,7932
1,446.495941489935,7933
3,237.943027898669,7934
3,128.277095034719,7935
3,189.27572587505,7936
3,210.044058158994,7937
1,248.373032949865,7938
3,127.750941231847,7939
3,278.644709944725,7940
1,368.71588267386,7941
1,430.365071669221,7942
3,442.299090236425,7943
3,180.65093652904,7944
3,105.366423562169,7945
3,109.793515115976,7946
3,354.816512703896,7947
3,119.412313848734,7948
3,154.111495107412,7949
3,239.782036207616,7950
1,375.896926522255,7951
1,324.655616164207,7952
3,332.916662335396,7953
3,141.839512642473,7954
3,139.546426113695,7955
3,179.886551633477,7956
3,177.855441689491,7957
3,154.864664018154,7958
3,153.662573873997,7959
3,289.875568956137,7960
2,113.497570961714,7961
3,158.279129490256,7962
1,216.264862954617,7963
3,122.382884517312,7964
3,116.557701319456,7965
1,139.048880562186,7966
3,182.783184945583,7967
3,118.479984983802,7968
3,118.809705302119,7969
3,116.427319943905,7970
3,111.45786306262,7971
2,389.069315761328,7972
3,100.152820631862,7973
3,104.169694140553,7974
3,117.360438138247,7975
3,324.568209499121,7976
3,178.631602451205,7977
3,124.378958418965,7978
3,151.471089657396,7979
3,141.255544003099,7980
3,302.928072541952,7981
3,134.017868205905,7982
3,112.91540260613,7983
3,116.85079112649,7984
3,117.903735473752,7985
1,367.46198540926,7986
3,321.729448884726,7987
1,289.782237946987,7988
3,239.602651536465,7989
3,97.3177414387465,7990
3,133.066960021853,7991
3,129.415455505252,7992
3,115.048796117306,7993
3,149.500985682011,7994
3,194.406125962734,7995
3,155.085830047727,7996
3,96.9496701955795,7997
3,110.405704706907,7998
3,148.049690902233,7999
3,207.251183889806,8000
3,255.267900407314,8001
3,141.734920009971,8002
3,140.184035852551,8003
1,196.3447894454,8004
1,366.378835320473,8005
3,303.249284163117,8006
2,245.029848992825,8007
3,87.3555225580931,8008
3,159.398715108633,8009
3,234.964322470129,8010
3,116.009291157126,8011
3,106.574249103665,8012
3,92.8128890842199,8013
3,349.351911664009,8014
3,233.526254594326,8015
3,176.708473131061,8016
3,187.405300173908,8017
3,119.177417933941,8018
3,205.37899774313,8019
3,148.502805426717,8020
3,155.960953220725,8021
3,82.3544110506773,8022
3,131.311931446195,8023
3,162.296775668859,8024
3,336.534070387483,8025
3,91.3548613041639,8026
3,215.8547180444,8027
3,119.305020466447,8028
3,107.038376003504,8029
3,144.679644525051,8030
3,179.138864934444,8031
1,378.323579356074,8032
1,195.215385586023,8033
3,105.007998690009,8034
3,234.091600999236,8035
3,204.919442340732,8036
3,111.73670963943,8037
3,121.104932531714,8038
3,216.598321631551,8039
3,94.5390119254589,8040
3,123.878911957145,8041
3,133.948606953025,8042
3,148.113748058677,8043
3,143.520831048489,8044
3,90.042781278491,8045
3,86.1422744244337,8046
3,117.397000744939,8047
3,108.008761465549,8048
1,177.733396291733,8049
3,108.694081038237,8050
3,122.255577906966,8051
3,117.558567509055,8052
3,158.383170723915,8053
2,372.052303433418,8054
3,183.204103980213,8055
3,107.407076358795,8056
3,94.1517239809036,8057
3,126.3484929353,8058
3,124.991806492209,8059
3,166.120244592428,8060
3,289.558413863182,8061
3,213.853335544467,8062
3,117.755044952035,8063
3,101.877391532063,8064
3,106.945755988359,8065
3,134.785736098886,8066
1,316.436749815941,8067
3,176.401923522353,8068
3,107.75366345048,8069
3,134.023145511746,8070
3,215.250793024898,8071
3,118.570650741458,8072
3,118.883077338338,8073
3,100.905952602625,8074
3,113.792613729835,8075
3,168.42365321517,8076
3,199.272030256689,8077
1,438.409663319588,8078
3,383.886496663094,8079
3,212.125242173672,8080
3,81.7477273195982,8081
3,165.781912893057,8082
3,168.898287713528,8083
3,208.685003660619,8084
1,410.295739293098,8085
1,326.585835829377,8086
3,352.081353187561,8087
3,119.088064715266,8088
3,109.857097089291,8089
3,112.434806495905,8090
3,162.894427925348,8091
3,100.943168953061,8092
3,140.18688172102,8093
3,103.372214838862,8094
3,120.313340231776,8095
3,100.855805829167,8096
3,105.475446373224,8097
3,111.820951327682,8098
3,217.809598349035,8099
3,317.588348761201,8100
3,216.257739961147,8101
3,133.287445362657,8102
3,180.804080042988,8103
1,286.912489250302,8104
3,142.069892242551,8105
1,247.270212844014,8106
3,116.290788188577,8107
3,179.431558042765,8108
3,114.55594560504,8109
3,91.7852552980185,8110
3,188.560688398778,8111
3,385.95753633976,8112
3,121.276490360498,8113
3,152.966479286551,8114
3,176.784588754177,8115
3,188.442633330822,8116
3,288.585504472256,8117
3,170.784607812762,8118
3,111.298082336783,8119
3,126.489147260785,8120
3,105.021478042006,8121
3,139.264010310173,8122
3,183.372332513332,8123
3,323.902018368244,8124
3,155.315314099193,8125
3,130.753622606397,8126
1,129.287925735116,8127
3,134.065428242087,8128
3,158.520085629076,8129
3,109.743288218975,8130
3,106.121894091368,8131
3,134.761430576444,8132
3,323.303009986877,8133
1,193.63923509419,8134
3,119.719720602036,8135
3,102.866571292281,8136
3,185.793626964092,8137
3,322.346470057964,8138
3,169.630762502551,8139
3,83.1994863003492,8140
3,176.389377150685,8141
1,238.413416102529,8142
3,117.034467816353,8143
3,121.752751335502,8144
1,202.143887814134,8145
3,98.1128514558077,8146
3,226.05424875021,8147
3,121.310103878379,8148
3,169.788082465529,8149
3,124.123078837991,8150
3,226.688941881061,8151
3,177.60930518806,8152
3,107.500639662147,8153
1,192.746543440968,8154
3,105.203328549862,8155
3,118.674877390265,8156
3,128.601385429502,8157
3,135.592381596565,8158
3,109.665372043848,8159
3,362.606337666512,8160
3,113.255079910159,8161
3,258.47144061327,8162
3,178.491563022137,8163
3,98.0683588087559,8164
3,156.971099410206,8165
3,235.8127425313,8166
3,224.38771314919,8167
3,136.678534895182,8168
1,211.624674797058,8169
1,335.686785325408,8170
3,212.620574876666,8171
3,107.608350515366,8172
3,143.325822263956,8173
3,96.4450104087591,8174
1,185.328481063247,8175
3,154.273645117879,8176
3,103.993614852428,8177
3,89.6076213121414,8178
3,196.509000811726,8179
3,225.030768916011,8180
3,292.605564907193,8181
3,224.312681898475,8182
1,250.066313490272,8183
3,172.052973210812,8184
2,302.088307216763,8185
3,332.503035917878,8186
3,202.177046153694,8187
3,310.646479442716,8188
3,127.068800166249,8189
3,150.122676312923,8190
3,171.397492945194,8191
3,201.526525530964,8192
3,226.676891520619,8193
1,318.965274646878,8194
3,151.052628234029,8195
3,141.119745120406,8196
3,142.302318528295,8197
3,172.200720787048,8198
3,186.397536367178,8199
3,221.225226029754,8200
3,130.551596935838,8201
3,145.993772536516,8202
3,113.436954334378,8203
3,106.972555980086,8204
3,171.020660340786,8205
3,148.234708622098,8206
3,132.353389143944,8207
1,286.982828721404,8208
1,464.306674599648,8209
3,141.811442807317,8210
1,173.179771244526,8211
3,80.2645509690046,8212
1,208.097918942571,8213
3,129.627616524696,8214
3,366.641910195351,8215
1,396.645298957825,8216
3,221.460019037127,8217
3,231.342357933521,8218
3,154.876538455486,8219
1,466.765093952417,8220
1,368.248256102204,8221
3,272.198032319546,8222
3,139.437678355724,8223
3,139.683988127857,8224
3,124.86790843308,8225
3,134.052332907915,8226
3,433.852891564369,8227
3,284.545292079449,8228
3,159.915859565139,8229
3,124.964822787791,8230
3,109.960176542401,8231
3,109.932975962758,8232
3,128.992149889469,8233
1,190.173642575741,8234
1,163.90332479775,8235
3,148.873438477516,8236
3,110.017032936215,8237
1,208.111628234386,8238
3,109.861730977893,8239
3,142.29593269527,8240
3,176.741259038448,8241
3,134.599232390523,8242
3,138.12713752687,8243
1,253.243758052588,8244
1,216.787254542112,8245
3,230.624463006854,8246
3,100.287648424506,8247
3,203.704884085804,8248
3,101.084369838238,8249
3,86.261507153511,8250
1,450.827804207802,8251
3,374.896965622902,8252
3,162.62059776485,8253
3,100.571232423186,8254
1,149.779342845082,8255
3,113.880454406142,8256
3,180.647647321224,8257
3,108.5893804878,8258
3,210.456661555916,8259
3,93.8951543867588,8260
3,108.113250687718,8261
3,91.3612607270479,8262
1,229.317232310772,8263
3,211.720170542598,8264
3,104.078643083572,8265
3,98.6261322200298,8266
3,99.7796128839254,8267
3,232.333208665252,8268
3,100.479599475861,8269
3,89.0446449369192,8270
3,270.501388728619,8271
3,106.84061203897,8272
3,201.89297202602,8273
3,105.847440257668,8274
1,456.473413109779,8275
1,245.910528063774,8276
3,123.741475179791,8277
3,212.337246391922,8278
3,123.213573172688,8279
3,123.985552847385,8280
1,286.969569295645,8281
1,196.094908937812,8282
3,253.464893549681,8283
3,178.153817996383,8284
3,216.730395406485,8285
3,167.83665984869,8286
3,102.279851078987,8287
3,130.80965679884,8288
1,154.517848357558,8289
3,91.8554898351431,8290
1,180.19802749157,8291
1,235.46260279417,8292
3,193.017438814044,8293
3,139.935684964061,8294
3,135.252285022289,8295
3,125.952354848385,8296
3,97.2138122022152,8297
3,94.9460347741842,8298
3,150.772366881371,8299
1,381.753452882171,8300
1,408.122914224863,8301
3,315.017393022776,8302
3,167.421781778336,8303
3,94.9604431241751,8304
3,152.335123881698,8305
3,101.447338730097,8306
3,100.015627890825,8307
3,137.629750087857,8308
3,79.3312570899725,8309
3,160.721691057086,8310
3,203.191835556179,8311
1,158.034629538655,8312
3,96.2224935144186,8313
3,193.732098326087,8314
1,362.33612242341,8315
3,198.097797319293,8316
3,104.459819063544,8317
3,173.572665333748,8318
3,87.9445564597845,8319
3,87.0581691116095,8320
3,104.545540258288,8321
3,201.726333651692,8322
3,92.3604221642017,8323
3,119.793858841062,8324
2,166.929032951593,8325
3,186.095771238208,8326
3,144.713464662433,8327
3,120.847648337483,8328
3,94.2333774119616,8329
1,393.016478911042,8330
3,157.272229596972,8331
3,88.6128898710012,8332
3,120.015581533313,8333
3,139.392996236682,8334
3,97.3174019902945,8335
3,118.239474728703,8336
1,217.067162260413,8337
3,108.830879360437,8338
3,138.689630359411,8339
3,259.528477460146,8340
3,121.887108132243,8341
3,187.309358630329,8342
3,217.732304871082,8343
3,117.883272662759,8344
3,103.097155109048,8345
3,101.073548465967,8346
3,183.352917894721,8347
3,166.126751631498,8348
3,156.587236568332,8349
3,128.385577484965,8350
3,184.584294829518,8351
3,192.281312212348,8352
3,191.938240274787,8353
1,542.506384015083,8354
3,136.969856545329,8355
3,139.889442637563,8356
2,100.88007953763,8357
3,133.844968706369,8358
3,94.0483020097017,8359
3,215.560904726386,8360
3,210.489191949368,8361
3,196.416888087988,8362
3,254.413225755095,8363
3,234.696403682232,8364
3,184.66138023138,8365
3,178.686268061399,8366
1,214.756996378303,8367
3,206.143691584468,8368
3,99.9103492051363,8369
3,100.363635256886,8370
3,211.834808930755,8371
3,399.844081073999,8372
3,277.379805356264,8373
1,164.920140083879,8374
4,100.647682726383,8375
3,97.4420835971832,8376
3,119.995083719492,8377
3,99.9097896665335,8378
3,87.3513566106558,8379
1,528.990913540125,8380
3,188.500425994396,8381
3,78.7133362144232,8382
3,94.6471550315619,8383
3,191.610631976277,8384
3,205.587064728141,8385
3,118.021361544728,8386
3,93.3244150578976,8387
3,124.024523109198,8388
3,203.195705592632,8389
3,131.472934916615,8390
3,96.322508007288,8391
3,192.111745208502,8392
3,214.576152954251,8393
3,215.394344840199,8394
1,199.449835523963,8395
1,340.5606764853,8396
3,198.566988170147,8397
3,168.788988038898,8398
3,111.228139895946,8399
3,103.820957139134,8400
3,192.982520759106,8401
1,315.471472531557,8402
3,124.670113380998,8403
3,111.014481499791,8404
3,102.671295881271,8405
3,111.77301736176,8406
3,169.849451288581,8407
1,339.20834723115,8408
3,214.426267802715,8409
3,101.385501310229,8410
3,155.78634750843,8411
3,122.754730373621,8412
3,85.8668206483126,8413
3,383.576259255409,8414
3,157.381815418601,8415
3,91.5991830378771,8416
3,103.461064696312,8417
3,163.634140700102,8418
3,110.711880967021,8419
3,138.902616366744,8420
3,203.548755392432,8421
3,90.8325826227665,8422
3,85.2650759965181,8423
3,172.799092784524,8424
3,373.39289341867,8425
1,457.140708118677,8426
3,95.9422595500946,8427
3,117.297344356775,8428
3,104.920723393559,8429
3,107.638211205602,8430
3,185.322549194098,8431
2,377.307575568557,8432
3,272.599842652678,8433
1,369.077346548438,8434
1,417.423507839441,8435
1,114.85788776353,8436
3,110.97266882658,8437
3,186.100713267922,8438
3,381.004818543792,8439
3,108.813854262233,8440
3,99.7118820399046,8441
3,201.471811518073,8442
1,128.066376641393,8443
3,79.2580972909927,8444
1,463.754116907716,8445
1,328.611200243235,8446
1,210.062897473574,8447
1,165.049638733268,8448
3,96.7461137920618,8449
3,95.7573974132538,8450
3,108.349902078509,8451
3,373.450073570013,8452
3,373.008732706308,8453
3,138.792232915759,8454
3,98.7943038195372,8455
3,150.788321182132,8456
3,196.684823736548,8457
3,93.8568008542061,8458
3,90.6039766818285,8459
3,112.170302227139,8460
1,250.923361629248,8461
3,383.27235904336,8462
3,195.637318357825,8463
3,201.055719479918,8464
1,401.916676148772,8465
3,363.337968736887,8466
3,178.953533917665,8467
3,153.84415410459,8468
3,112.390397742391,8469
3,108.526193872094,8470
3,389.013404995203,8471
3,110.893838185817,8472
3,130.006475508213,8473
1,285.150489762425,8474
3,77.7585702389479,8475
3,119.726170834154,8476
3,207.3006747365,8477
1,208.136954888701,8478
3,158.164055407047,8479
3,379.879114061594,8480
3,338.970119386911,8481
3,150.960098490119,8482
3,109.055466607213,8483
3,129.982639610767,8484
3,179.603768199682,8485
3,402.784117847681,8486
3,129.414446517825,8487
3,128.496845662594,8488
3,94.7174720317125,8489
3,94.4315948039293,8490
1,199.694951638579,8491
3,147.374667480588,8492
1,400.367381691933,8493
3,173.622006103396,8494
3,97.6304893940687,8495
3,91.3226285427809,8496
3,124.701203748584,8497
3,189.764933332801,8498
3,103.194422185421,8499
1,163.068511545658,8500
1,379.430583357811,8501
3,419.007315784693,8502
3,240.864587754011,8503
1,226.963659465313,8504
3,173.744229048491,8505
3,147.533586904407,8506
3,131.911934241652,8507
3,174.742954716086,8508
3,204.153871417046,8509
3,92.2046609073877,8510
3,126.843204081059,8511
3,122.179905384779,8512
3,84.8800979703665,8513
3,155.612653955817,8514
3,284.729574784636,8515
3,159.052179545164,8516
